sensor_id,device_id,timestamp,reading_type,reading_value,unit
sensor_0106,device_001,2025-10-30T23:27:13.950412,battery,149.14,
sensor_0192,device_008,2025-10-30T22:09:13.950427,signal,125.22,
sensor_0047,device_009,2025-10-24T18:58:13.950441,battery,-34.08,C
sensor_0042,device_003,2025-10-26T09:58:13.950454,signal,122.57,
sensor_0006,device_006,2025-10-29T08:58:13.950468,battery,141.98,Hz
sensor_0160,device_002,2025-10-24T16:09:13.950481,vibration,119.51,dBm
sensor_0200,device_001,2025-10-27T09:45:13.950495,signal,-44.85,%
sensor_0105,device_001,2025-10-25T10:21:13.950509,error_type,79.82,dBm
sensor_0128,device_001,2025-10-29T07:10:13.950522,vibration,57.44,
sensor_0019,device_009,2025-10-31T04:52:13.950536,humidity,127.42,
sensor_0121,device_009,2025-10-26T09:34:13.950551,humidity,50.04,dBm
sensor_0079,device_009,2025-10-26T06:57:13.950564,vibration,-12.49,
sensor_0184,device_010,2025-10-28T10:08:13.950579,error_type,95.77,
sensor_0164,device_007,2025-10-27T01:39:13.950593,temperature,80.43,C
sensor_0133,device_004,2025-10-25T14:11:13.950606,humidity,-13.19,Hz
sensor_0090,device_010,2025-10-26T05:48:13.950619,battery,31.52,
sensor_0006,,2025-10-30T12:10:13.950634,temperature,88.3,dBm
sensor_0012,,2025-10-24T15:18:13.950648,battery,-7.42,Hz
sensor_0095,device_003,2025-10-28T13:27:13.950661,humidity,138.67,g
sensor_0072,device_003,2025-10-28T21:21:13.950674,signal,26.27,dBm
sensor_0106,,2025-10-26T13:50:13.950688,vibration,118.05,dBm
sensor_0198,device_009,2025-10-28T10:46:13.950702,signal,-13.22,%
sensor_0128,device_003,2025-10-27T22:31:13.950717,signal,132.11,
sensor_0183,device_005,2025-10-29T11:24:13.950731,humidity,73.9,C
sensor_0082,,2025-10-29T00:30:13.950744,vibration,66.27,
sensor_0129,device_006,2025-10-31T00:41:13.950758,error_type,-1.41,C
sensor_0004,device_001,2025-10-27T12:53:13.950772,temperature,84.58,dBm
sensor_0149,,2025-10-24T12:37:13.950785,battery,26.35,
sensor_0110,,2025-10-29T22:26:13.950798,temperature,-13.51,C
sensor_0134,device_007,2025-10-29T05:06:13.950811,temperature,-0.76,%
sensor_0083,device_007,2025-10-26T11:15:13.950825,vibration,7.21,
sensor_0034,device_009,2025-10-24T20:41:13.950838,temperature,4.3,Hz
sensor_0196,,2025-10-31T04:16:13.950852,humidity,116.13,
sensor_0016,device_007,2025-10-24T12:49:13.950866,temperature,-2.99,C
sensor_0129,device_004,2025-10-24T14:37:13.950879,temperature,110.67,
sensor_0141,device_007,2025-10-28T06:46:13.950892,error_type,70.66,g
sensor_0028,device_009,2025-10-28T00:45:13.950905,signal,25.01,%
sensor_0148,device_005,2025-10-29T17:02:13.950919,battery,51.99,
sensor_0099,device_010,2025-10-25T17:44:13.950933,temperature,135.51,g
sensor_0172,device_010,2025-10-24T13:09:13.950947,humidity,114.97,Hz
sensor_0108,,2025-10-26T09:58:13.950960,signal,35.15,
sensor_0186,device_001,2025-10-27T01:04:13.950974,temperature,-47.02,Hz
sensor_0114,device_008,2025-10-30T11:02:13.950987,temperature,20.83,Hz
sensor_0119,device_008,2025-10-25T17:54:13.951000,battery,95.66,
sensor_0011,device_001,2025-10-27T07:04:13.951015,humidity,39.08,
sensor_0040,device_009,2025-10-27T03:38:13.951028,signal,22.34,dBm
sensor_0111,device_006,2025-10-29T10:20:13.951043,battery,5.0,dBm
sensor_0118,device_009,2025-10-25T07:57:13.951056,temperature,62.82,
sensor_0120,,2025-10-27T22:07:13.951069,temperature,113.91,g
sensor_0138,device_010,2025-10-27T22:06:13.951083,error_type,46.42,
sensor_0184,device_008,2025-10-26T04:54:13.951097,battery,149.13,
sensor_0078,device_004,2025-10-26T21:07:13.951110,signal,100.11,dBm
sensor_0143,device_006,2025-10-26T07:32:13.951124,temperature,67.07,
sensor_0070,device_009,2025-10-26T13:22:13.951138,battery,136.63,
sensor_0126,,invalid,vibration,-38.75,Hz
sensor_0178,,2025-10-24T11:12:13.951163,battery,-34.86,
sensor_0010,device_005,2025-10-30T11:57:13.951177,signal,110.68,C
sensor_0070,device_006,2025-10-24T14:56:13.951190,battery,131.44,%
sensor_0070,device_001,2025-10-24T20:03:13.951203,vibration,87.01,dBm
sensor_0088,device_004,2025-10-29T23:49:13.951216,signal,120.63,C
sensor_0095,device_007,2025-10-30T22:20:13.951229,vibration,88.89,Hz
sensor_0092,device_003,2025-10-27T14:22:13.951242,vibration,-32.04,Hz
sensor_0062,device_003,2025-10-28T06:17:13.951256,humidity,143.19,Hz
sensor_0188,device_003,2025-10-29T12:03:13.951269,humidity,-44.94,%
sensor_0087,device_008,2025-10-28T00:44:13.951283,error_type,14.77,%
sensor_0088,device_003,2025-10-26T18:29:13.951298,temperature,72.78,
sensor_0022,device_010,2025-10-27T17:11:13.951311,signal,42.87,g
sensor_0032,,2025-10-27T19:47:13.951324,temperature,-14.28,dBm
sensor_0116,,2025-10-28T07:40:13.951338,temperature,147.42,%
sensor_0031,,2025-10-30T15:59:13.951352,temperature,,C
sensor_0081,device_004,2025-10-25T02:40:13.951367,error_type,74.23,%
sensor_0172,,2025-10-31T02:25:13.951382,temperature,N/A,Hz
sensor_0020,device_001,2025-10-25T22:21:13.951397,humidity,44.57,%
sensor_0067,device_009,2025-10-24T18:16:13.951411,signal,98.24,%
sensor_0046,device_004,2025-10-30T05:13:13.951424,battery,82.12,%
sensor_0144,device_004,2025-10-24T18:15:13.951438,signal,-28.09,%
sensor_0100,device_004,,temperature,80.86,
sensor_0135,device_005,2025-10-29T14:14:13.951465,vibration,48.21,%
sensor_0105,device_010,2025-10-27T20:40:13.951478,humidity,22.47,%
sensor_0177,device_004,2025-10-29T14:44:13.951492,battery,-23.3,
sensor_0141,device_004,2025-10-28T06:25:13.951505,vibration,-30.2,g
sensor_0120,device_002,2025-10-24T09:11:13.951518,humidity,149.57,C
sensor_0093,device_007,2025-10-24T18:03:13.951532,vibration,13.92,
sensor_0128,device_002,2025-10-26T00:36:13.951546,vibration,unknown,dBm
sensor_0178,device_009,2025-10-29T22:07:13.951560,battery,30.35,dBm
sensor_0010,device_007,2025-10-24T14:53:13.951577,error_type,136.33,
sensor_0083,device_008,2025-10-25T14:40:13.951590,battery,60.67,g
sensor_0069,device_003,2025-10-29T13:16:13.951603,humidity,84.8,g
sensor_0049,device_001,2025-10-29T04:00:13.951617,humidity,-20.17,
sensor_0134,device_006,2025-10-31T05:00:13.951630,temperature,-22.55,
sensor_0190,device_006,2025-10-28T04:21:13.951644,temperature,-48.36,g
sensor_0122,device_005,2025-10-26T10:54:13.951657,error_type,137.99,
sensor_0184,device_008,2025-10-25T00:42:13.951671,vibration,-24.67,Hz
sensor_0037,device_002,2025-10-28T13:57:13.951684,vibration,78.82,%
sensor_0044,device_003,2025-10-29T15:34:13.951698,error_type,89.06,g
sensor_0071,device_002,2025-10-31T04:55:13.951712,signal,-45.43,
sensor_0173,device_004,2025-10-28T20:46:13.951726,humidity,-18.56,C
sensor_0161,device_004,2025-10-27T04:55:13.951741,error_type,64.18,Hz
sensor_0083,device_008,2025-10-30T13:53:13.951755,battery,42.59,
sensor_0172,device_003,2025-10-30T00:17:13.951770,signal,85.0,dBm
sensor_0172,device_010,2025-10-26T08:47:13.951784,temperature,110.42,
sensor_0078,,2025-10-29T14:50:13.951798,humidity,-23.21,C
sensor_0185,device_005,2025-10-27T07:51:13.951811,vibration,120.22,Hz
sensor_0085,device_005,2025-10-29T22:35:13.951825,temperature,-33.97,%
sensor_0162,device_003,2025-10-24T18:21:13.951839,error_type,74.71,dBm
sensor_0036,device_001,2025-10-29T06:14:13.951853,vibration,136.71,C
sensor_0086,device_001,2025-10-24T18:02:13.951867,temperature,-3.44,C
sensor_0087,device_002,2025-10-26T03:19:13.951881,battery,-48.13,g
sensor_0116,device_005,2025-10-27T02:01:13.951895,battery,-37.41,
sensor_0028,device_005,2025-10-29T02:03:13.951910,signal,44.78,
sensor_0085,,2025-10-25T08:01:13.951923,vibration,117.22,dBm
sensor_0063,device_006,2025-10-24T14:15:13.951938,error_type,-12.52,g
sensor_0056,device_009,2025-10-28T21:14:13.951953,error_type,-38.1,
sensor_0172,device_002,2025-10-30T02:29:13.951966,humidity,15.06,%
sensor_0082,device_005,2025-10-30T10:05:13.951979,vibration,-4.57,%
sensor_0126,device_003,2025-10-25T20:27:13.951993,vibration,63.72,C
sensor_0120,device_010,2025-10-25T02:37:13.952007,error_type,32.17,dBm
sensor_0158,device_008,2025-10-24T17:10:13.952020,humidity,114.23,g
sensor_0048,device_005,2025-10-27T21:21:13.952034,temperature,N/A,
sensor_0021,device_008,2025-10-30T11:54:13.952048,battery,94.59,Hz
sensor_0179,device_003,2025-10-28T10:01:13.952064,battery,79.38,g
sensor_0103,device_001,2025-10-29T00:10:13.952077,error_type,-27.18,%
sensor_0138,device_001,2025-10-30T09:18:13.952092,battery,7.79,g
sensor_0004,device_005,invalid,humidity,98.45,%
sensor_0048,device_004,2025-10-25T21:36:13.952118,error_type,23.68,g
sensor_0098,device_005,,error_type,-42.09,C
sensor_0194,device_001,2025-10-30T01:51:13.952143,temperature,14.17,C
sensor_0047,device_007,2025-10-27T12:17:13.952157,temperature,1.09,%
sensor_0066,device_003,2025-10-29T00:23:13.952171,vibration,18.56,Hz
sensor_0047,device_006,2025-10-30T06:15:13.952186,signal,89.21,dBm
sensor_0107,,2025-10-26T03:44:13.952199,vibration,148.36,
sensor_0103,device_007,2025-10-24T09:07:13.952213,vibration,39.55,C
sensor_0117,device_005,2025-10-29T07:09:13.952227,vibration,-35.53,C
sensor_0122,device_003,2025-10-28T06:55:13.952242,humidity,-40.74,
sensor_0073,device_008,2025-10-25T01:50:13.952256,battery,11.46,%
sensor_0107,device_005,2025-10-26T21:46:13.952270,temperature,error,%
sensor_0190,device_007,2025-10-27T11:31:13.952284,humidity,45.21,
sensor_0137,device_006,2025-10-29T01:45:13.952298,signal,-42.14,
sensor_0004,device_006,2025-10-24T12:14:13.952312,temperature,118.67,dBm
sensor_0026,device_003,,temperature,147.92,g
sensor_0053,device_005,2025-10-27T09:05:13.952337,signal,10.91,
sensor_0090,device_002,2025-10-27T11:26:13.952351,humidity,-12.16,Hz
sensor_0193,device_001,,vibration,146.67,
sensor_0035,,2025-10-29T00:57:13.952376,error_type,,g
sensor_0073,device_005,2025-10-29T21:53:13.952390,battery,89.24,%
sensor_0100,device_010,2025-10-30T05:36:13.952404,battery,103.26,dBm
sensor_0121,device_003,2025-10-24T09:22:13.952418,temperature,61.34,
sensor_0123,,2025-10-26T01:51:13.952431,temperature,-21.23,C
sensor_0009,device_008,2025-10-30T09:18:13.952446,humidity,16.29,
sensor_0170,device_001,2025-10-26T04:28:13.952460,vibration,112.35,
sensor_0163,,2025-10-27T16:58:13.952474,humidity,142.15,dBm
sensor_0192,device_009,2025-10-29T15:45:13.952488,signal,-42.81,
sensor_0106,device_006,2025-10-30T06:16:13.952506,signal,6.38,
sensor_0097,device_001,2025-10-25T19:20:13.952520,battery,78.89,dBm
sensor_0045,device_002,2025-10-29T13:30:13.952533,vibration,24.66,C
sensor_0094,,2025-10-25T08:24:13.952547,error_type,138.83,Hz
sensor_0092,,2025-10-26T17:32:13.952560,temperature,57.56,
sensor_0020,device_009,2025-10-27T06:58:13.952574,humidity,13.6,Hz
sensor_0071,device_007,2025-10-29T06:29:13.952588,signal,78.05,%
sensor_0053,device_004,2025-10-24T21:29:13.952602,signal,-46.56,Hz
sensor_0181,device_007,2025-10-27T10:30:13.952616,signal,-40.88,
sensor_0079,device_010,2025-10-26T07:30:13.952631,humidity,148.59,dBm
sensor_0070,device_001,2025-10-25T12:32:13.952644,vibration,64.18,dBm
sensor_0089,,2025-10-31T00:35:13.952658,humidity,95.99,%
sensor_0057,device_007,2025-10-30T07:56:13.952672,battery,-8.26,g
sensor_0070,device_005,invalid,humidity,20.27,
sensor_0112,device_009,2025-10-30T10:40:13.952698,humidity,122.69,C
sensor_0160,,2025-10-25T08:53:13.952711,signal,53.28,Hz
sensor_0121,device_006,2025-10-25T23:03:13.952725,battery,6.25,
sensor_0086,,2025-10-30T14:35:13.952740,temperature,14.24,Hz
sensor_0061,device_003,2025-10-25T07:59:13.952754,battery,88.85,Hz
sensor_0051,device_004,2025-10-24T11:28:13.952768,error_type,102.45,Hz
sensor_0070,device_002,2025-10-30T18:49:13.952783,temperature,-14.66,
sensor_0135,device_008,2025-10-26T11:40:13.952796,humidity,44.03,
sensor_0129,device_001,2025-10-26T00:56:13.952810,vibration,43.8,Hz
sensor_0003,device_009,2025-10-28T01:00:13.952824,signal,59.54,C
sensor_0035,device_001,2025-10-29T15:30:13.952838,signal,21.54,
sensor_0115,device_004,2025-10-28T19:32:13.952854,temperature,145.45,
sensor_0023,device_005,2025-10-26T00:10:13.952868,battery,-12.42,dBm
sensor_0119,device_002,2025-10-24T21:17:13.952882,humidity,102.04,%
sensor_0186,device_009,2025-10-30T03:17:13.952896,temperature,1.77,Hz
sensor_0132,device_008,2025-10-26T18:12:13.952910,signal,103.33,C
sensor_0182,device_003,2025-10-30T04:59:13.952923,battery,41.02,%
sensor_0117,,2025-10-24T10:48:13.952936,signal,115.3,Hz
sensor_0197,,2025-10-29T02:43:13.952950,error_type,115.75,
sensor_0090,device_002,2025-10-26T11:41:13.952965,vibration,147.26,
sensor_0078,,,temperature,54.36,%
sensor_0081,device_004,2025-10-28T19:25:13.952990,vibration,,%
sensor_0185,,2025-10-30T06:49:13.953004,humidity,54.25,C
sensor_0133,device_003,2025-10-30T16:48:13.953018,vibration,,Hz
sensor_0150,device_010,2025-10-30T09:48:13.953032,signal,22.56,Hz
sensor_0156,device_008,2025-10-27T17:06:13.953045,error_type,62.67,%
sensor_0131,,2025-10-30T07:16:13.953059,battery,8.03,%
sensor_0140,device_003,2025-10-29T22:01:13.953074,vibration,-48.07,dBm
sensor_0080,device_009,2025-10-25T05:22:13.953087,signal,27.83,Hz
sensor_0081,device_004,2025-10-24T14:45:13.953100,signal,39.31,dBm
sensor_0067,device_001,2025-10-26T02:00:13.953113,battery,73.67,C
sensor_0076,device_006,2025-10-29T06:58:13.953127,battery,145.62,dBm
sensor_0048,device_006,2025-10-25T15:31:13.953142,battery,-11.19,%
sensor_0090,device_010,2025-10-29T09:37:13.953156,signal,135.07,dBm
sensor_0199,device_006,2025-10-29T15:38:13.953170,temperature,41.82,Hz
sensor_0149,device_008,2025-10-28T03:26:13.953183,signal,-1.42,g
sensor_0170,device_002,2025-10-30T00:23:13.953197,temperature,73.05,dBm
sensor_0007,device_003,2025-10-28T16:53:13.953211,error_type,105.73,
sensor_0184,device_002,2025-10-28T10:28:13.953227,humidity,76.3,g
sensor_0015,device_004,2025-10-27T00:23:13.953240,battery,-47.77,dBm
sensor_0150,device_002,2025-10-28T05:43:13.953255,temperature,148.85,Hz
sensor_0020,device_008,2025-10-28T13:31:13.953269,signal,145.22,Hz
sensor_0181,device_009,2025-10-25T15:14:13.953282,error_type,,dBm
sensor_0011,device_009,2025-10-25T00:48:13.953297,vibration,78.34,
sensor_0041,device_005,2025-10-24T18:46:13.953311,battery,121.46,Hz
sensor_0052,,2025-10-30T21:04:13.953324,temperature,-37.89,dBm
sensor_0127,device_008,2025-10-26T03:29:13.953338,temperature,-14.01,%
sensor_0069,device_006,2025-10-28T12:41:13.953351,error_type,,g
sensor_0025,device_002,2025-10-26T02:31:13.953366,error_type,114.38,%
sensor_0022,device_009,2025-10-30T05:17:13.953379,temperature,130.27,
sensor_0138,device_009,2025-10-29T20:34:13.953395,vibration,112.31,C
sensor_0075,device_007,2025-10-24T17:06:13.953409,vibration,7.4,dBm
sensor_0167,device_005,2025-10-28T19:47:13.953423,vibration,43.87,g
sensor_0085,device_004,2025-10-25T16:41:13.953437,battery,0.28,
sensor_0139,device_001,2025-10-31T06:53:13.953451,temperature,-36.32,dBm
sensor_0119,,2025-10-24T21:32:13.953465,signal,2.13,Hz
sensor_0114,device_006,2025-10-27T21:53:13.953478,error_type,79.57,
sensor_0187,device_010,2025-10-25T16:43:13.953504,vibration,-40.94,
sensor_0162,device_003,2025-10-25T10:49:13.953517,signal,129.79,dBm
sensor_0006,device_007,2025-10-29T04:34:13.953530,battery,17.45,%
sensor_0167,device_002,2025-10-30T19:54:13.953544,humidity,38.75,Hz
sensor_0068,device_003,2025-10-25T11:02:13.953558,error_type,65.16,
sensor_0104,device_002,2025-10-29T04:27:13.953573,battery,-36.06,
sensor_0173,device_008,2025-10-25T04:28:13.953587,humidity,8.16,
sensor_0055,device_008,2025-10-25T18:57:13.953601,error_type,-21.5,
sensor_0093,device_001,2025-10-27T01:58:13.953615,error_type,-5.52,
sensor_0165,device_009,,signal,88.87,Hz
sensor_0020,device_010,2025-10-25T23:39:13.953659,vibration,26.31,
sensor_0136,device_007,2025-10-29T21:28:13.953672,error_type,80.16,%
sensor_0061,device_010,2025-10-25T17:32:13.953686,battery,135.13,dBm
sensor_0013,device_001,2025-10-28T12:42:13.953700,humidity,,dBm
sensor_0162,device_001,2025-10-26T09:48:13.953714,vibration,-48.54,Hz
sensor_0136,device_007,2025-10-28T14:54:13.953728,signal,15.49,dBm
sensor_0059,device_006,2025-10-27T07:57:13.953743,battery,91.7,g
sensor_0175,device_002,2025-10-29T14:48:13.953758,battery,103.1,g
sensor_0020,device_007,2025-10-25T07:17:13.953771,battery,149.2,
sensor_0089,device_010,2025-10-26T16:23:13.953785,signal,65.33,
sensor_0168,device_009,2025-10-24T13:27:13.953798,temperature,-25.08,Hz
sensor_0096,device_004,2025-10-29T20:44:13.953812,error_type,60.25,
sensor_0076,device_010,2025-10-29T14:48:13.953829,temperature,108.63,
sensor_0200,,2025-10-27T20:32:13.953843,temperature,-22.18,dBm
sensor_0104,device_010,2025-10-25T16:56:13.953858,vibration,-32.68,
sensor_0122,device_004,2025-10-27T11:20:13.953871,battery,-15.19,dBm
sensor_0045,device_006,2025-10-25T17:31:13.953885,humidity,89.85,
sensor_0149,device_010,2025-10-27T12:12:13.953898,error_type,72.75,Hz
sensor_0022,device_008,2025-10-25T09:14:13.953912,vibration,88.7,
sensor_0185,device_002,2025-10-28T16:22:13.953926,humidity,23.23,Hz
sensor_0120,device_005,2025-10-28T07:15:13.953938,humidity,-20.96,Hz
sensor_0189,device_001,invalid,signal,141.5,g
sensor_0056,device_005,2025-10-26T12:46:13.953963,temperature,30.37,g
sensor_0147,device_004,2025-10-26T20:14:13.953977,temperature,109.58,C
sensor_0162,device_004,,signal,-49.47,
sensor_0079,device_010,2025-10-26T00:19:13.954004,humidity,120.78,g
sensor_0062,,2025-10-28T12:06:13.954019,signal,,Hz
sensor_0131,device_001,2025-10-26T00:49:13.954033,battery,67.4,
sensor_0020,device_010,2025-10-29T20:36:13.954047,signal,,dBm
sensor_0168,device_001,2025-10-28T19:57:13.954061,error_type,34.93,dBm
sensor_0164,device_004,2025-10-25T15:49:13.954074,temperature,-3.49,C
sensor_0110,device_010,invalid,error_type,90.64,%
sensor_0088,device_003,2025-10-29T06:24:13.954100,battery,12.83,dBm
sensor_0068,device_005,invalid,humidity,-48.46,
sensor_0016,device_008,2025-10-25T16:19:13.954124,vibration,1.63,
sensor_0139,,2025-10-29T21:34:13.954137,humidity,110.96,
sensor_0037,device_006,2025-10-30T00:08:13.954151,signal,108.04,
sensor_0104,device_007,2025-10-25T04:36:13.954164,error_type,0.0,
sensor_0030,device_007,2025-10-29T03:14:13.954178,error_type,-17.48,Hz
sensor_0032,device_010,2025-10-25T08:05:13.954192,error_type,-8.31,g
sensor_0064,device_007,2025-10-25T14:25:13.954206,error_type,-43.36,Hz
sensor_0101,device_008,2025-10-24T22:20:13.954219,error_type,-44.4,
sensor_0192,,2025-10-26T03:56:13.954233,error_type,95.94,
sensor_0076,,2025-10-28T02:33:13.954246,humidity,12.26,g
sensor_0157,device_001,2025-10-31T03:07:13.954262,signal,19.25,
sensor_0087,,2025-10-30T07:05:13.954276,temperature,-41.22,g
sensor_0161,device_004,2025-10-27T17:14:13.954289,temperature,55.5,dBm
sensor_0172,device_008,2025-10-24T09:15:13.954302,temperature,-14.8,
sensor_0079,device_009,2025-10-28T22:04:13.954315,error_type,74.02,C
sensor_0143,device_009,2025-10-28T20:47:13.954329,battery,-21.24,
sensor_0130,device_001,2025-10-29T09:47:13.954343,battery,79.57,
sensor_0113,device_005,2025-10-26T19:16:13.954356,error_type,136.96,
sensor_0068,device_003,,error_type,-34.41,Hz
sensor_0106,device_002,2025-10-28T01:59:13.954381,temperature,-40.2,%
sensor_0165,device_006,2025-10-24T15:32:13.954394,error_type,42.5,%
sensor_0137,device_004,2025-10-30T15:33:13.954408,signal,96.68,C
sensor_0197,device_005,2025-10-26T22:00:13.954422,temperature,-43.51,Hz
sensor_0075,device_006,,temperature,-14.21,
sensor_0104,device_009,2025-10-28T18:21:13.954447,humidity,-5.5,%
sensor_0028,device_002,2025-10-26T22:03:13.954461,battery,14.54,g
sensor_0114,device_004,2025-10-27T14:12:13.954474,error_type,44.46,%
sensor_0058,device_006,2025-10-25T00:52:13.954488,battery,,dBm
sensor_0106,device_004,2025-10-27T22:15:13.954502,temperature,135.29,
sensor_0104,,2025-10-26T10:19:13.954515,signal,-23.57,Hz
sensor_0182,device_009,2025-10-26T19:28:13.954529,vibration,25.53,
sensor_0006,device_009,2025-10-27T21:02:13.954542,temperature,30.14,%
sensor_0039,device_009,2025-10-26T06:30:13.954555,battery,N/A,%
sensor_0089,device_007,2025-10-24T10:19:13.954569,humidity,-24.7,g
sensor_0032,device_009,2025-10-30T00:52:13.954638,vibration,147.72,dBm
sensor_0198,device_008,2025-10-26T20:37:13.954652,temperature,86.13,Hz
sensor_0053,,2025-10-26T03:58:13.954666,signal,-29.29,C
sensor_0137,device_008,2025-10-29T02:00:13.954680,vibration,59.22,
sensor_0097,device_003,2025-10-28T20:02:13.954694,error_type,84.92,Hz
sensor_0031,,2025-10-26T01:19:13.954707,signal,134.17,dBm
sensor_0022,device_007,2025-10-25T09:12:13.954721,signal,138.29,g
sensor_0029,device_008,2025-10-25T01:30:13.954734,battery,82.2,dBm
sensor_0134,device_008,2025-10-27T06:01:13.954748,signal,4.2,
sensor_0002,device_004,2025-10-26T00:22:13.954762,signal,122.37,
sensor_0115,device_003,invalid,vibration,,Hz
sensor_0140,device_010,2025-10-25T00:43:13.954791,signal,93.43,C
sensor_0161,device_008,,error_type,3.02,%
sensor_0052,device_010,2025-10-29T08:08:13.954816,temperature,137.76,dBm
sensor_0035,device_004,2025-10-24T20:38:13.954830,error_type,,g
sensor_0047,device_010,2025-10-30T14:00:13.954843,temperature,0.12,
sensor_0002,device_010,2025-10-26T21:18:13.954857,humidity,-38.95,g
sensor_0102,device_003,2025-10-28T06:47:13.954870,signal,81.08,%
sensor_0158,device_010,2025-10-25T04:56:13.954883,vibration,75.41,
sensor_0038,device_004,2025-10-26T10:51:13.954897,humidity,,dBm
sensor_0032,device_003,2025-10-27T17:03:13.954912,temperature,19.3,g
sensor_0005,device_007,2025-10-25T04:51:13.954926,error_type,147.09,
sensor_0157,device_002,2025-10-27T11:42:13.954940,temperature,-4.48,
sensor_0153,device_010,2025-10-30T11:36:13.954953,error_type,118.43,%
sensor_0102,,2025-10-30T19:31:13.954966,temperature,-20.88,g
sensor_0176,device_002,2025-10-27T20:12:13.954980,humidity,145.6,%
sensor_0138,device_002,2025-10-28T10:22:13.954993,humidity,72.2,C
sensor_0083,device_010,2025-10-25T08:27:13.955006,vibration,122.34,C
sensor_0161,device_005,2025-10-25T10:25:13.955021,battery,91.45,
sensor_0042,device_002,2025-10-26T10:19:13.955034,error_type,136.9,%
sensor_0002,device_004,2025-10-25T04:42:13.955048,battery,-17.71,
sensor_0029,device_002,2025-10-28T11:46:13.955061,signal,-30.36,C
sensor_0133,device_006,2025-10-24T22:10:13.955075,battery,-30.37,C
sensor_0048,device_002,2025-10-26T03:28:13.955089,signal,72.76,g
sensor_0192,device_008,,temperature,36.39,dBm
sensor_0144,,2025-10-29T05:06:13.955114,vibration,148.5,
sensor_0118,,2025-10-24T21:28:13.955127,vibration,50.77,Hz
sensor_0054,device_006,2025-10-25T15:24:13.955141,signal,-38.98,dBm
sensor_0077,device_006,2025-10-31T05:57:13.955154,temperature,68.78,
sensor_0082,device_001,2025-10-28T13:33:13.955168,temperature,146.83,%
sensor_0002,device_005,2025-10-25T19:51:13.955181,error_type,71.05,g
sensor_0077,device_004,2025-10-28T13:34:13.955195,temperature,66.42,dBm
sensor_0058,device_005,2025-10-25T05:03:13.955208,vibration,unknown,dBm
sensor_0157,device_002,2025-10-29T22:01:13.955222,error_type,-11.65,g
sensor_0058,device_010,2025-10-26T01:46:13.955236,temperature,83.74,Hz
sensor_0030,device_010,2025-10-30T05:25:13.955249,temperature,-1.62,C
sensor_0164,device_002,2025-10-25T05:57:13.955262,signal,37.91,
sensor_0179,device_010,2025-10-29T20:58:13.955277,signal,57.7,%
sensor_0137,device_003,2025-10-27T20:00:13.955290,error_type,5.13,
sensor_0051,device_007,2025-10-28T12:57:13.955304,humidity,-0.47,
sensor_0102,device_010,2025-10-25T12:15:13.955318,error_type,103.22,Hz
sensor_0156,device_005,2025-10-28T00:43:13.955331,signal,-6.48,C
sensor_0185,device_005,2025-10-24T15:32:13.955345,error_type,104.29,dBm
sensor_0149,device_002,2025-10-28T07:10:13.955358,vibration,-3.56,
sensor_0051,device_008,2025-10-29T14:12:13.955372,signal,29.99,%
sensor_0021,,2025-10-28T01:26:13.955386,humidity,60.29,%
sensor_0192,device_002,2025-10-30T13:50:13.955399,temperature,31.61,%
sensor_0154,device_005,2025-10-25T01:30:13.955412,temperature,86.79,
sensor_0043,,2025-10-25T15:03:13.955427,battery,134.08,g
sensor_0126,device_001,2025-10-26T21:35:13.955441,signal,40.0,C
sensor_0120,device_007,2025-10-27T07:22:13.955455,vibration,82.12,
sensor_0142,device_010,2025-10-30T06:15:13.955468,temperature,34.68,
sensor_0143,,2025-10-26T07:40:13.955482,vibration,92.04,C
sensor_0116,device_010,2025-10-28T16:21:13.955496,signal,-15.34,
sensor_0031,device_009,2025-10-25T17:53:13.955509,vibration,76.63,dBm
sensor_0094,device_010,2025-10-24T23:46:13.955522,signal,2.75,%
sensor_0057,device_009,2025-10-24T08:59:13.955536,error_type,6.84,
sensor_0026,device_004,2025-10-31T06:32:13.955549,error_type,28.94,Hz
sensor_0161,device_006,2025-10-25T07:11:13.955563,error_type,108.19,%
sensor_0156,device_003,2025-10-24T18:52:13.955576,error_type,87.61,
sensor_0122,device_009,2025-10-27T02:01:13.955590,battery,86.33,
sensor_0044,device_006,2025-10-27T06:54:13.955604,signal,-1.91,dBm
sensor_0110,,2025-10-29T03:08:13.955618,humidity,49.82,
sensor_0152,device_008,2025-10-25T07:54:13.955632,humidity,143.04,
sensor_0186,device_008,2025-10-26T09:29:13.955645,battery,-33.65,Hz
sensor_0060,device_010,2025-10-28T15:40:13.955658,vibration,33.42,Hz
sensor_0070,,,temperature,-17.89,C
sensor_0053,device_005,2025-10-24T19:29:13.955684,vibration,76.8,C
sensor_0065,device_005,2025-10-30T16:13:13.955697,vibration,148.34,g
sensor_0022,device_008,2025-10-26T04:37:13.955710,error_type,error,Hz
sensor_0097,,2025-10-29T12:45:13.955725,vibration,97.29,C
sensor_0032,device_009,2025-10-26T20:40:13.955739,signal,33.85,dBm
sensor_0072,device_004,2025-13-40,humidity,-1.05,C
sensor_0019,,2025-10-26T14:03:13.955763,vibration,-24.87,
sensor_0198,device_010,2025-10-29T14:57:13.955777,temperature,10.0,dBm
sensor_0076,device_010,2025-10-28T21:28:13.955791,error_type,93.44,dBm
