device_id,timestamp,temperature_c,battery_pct,humidity_pct,signal_dbm,raw
,2025-10-22T03:29:13.738348,36.69,71.68,35.71,,manual override
device_008,invalid,38.02,71.74,53.11,-92.58,out of range
device_002,2025-10-22T03:55:13.738348,29.57,49.81,35.82,-56.37,sensor glitch
device_006,2025-10-22T03:58:13.738348,22.26,24.1,72.07,-85.38,sensor glitch
device_002,2025-10-22T04:03:13.738348,41.51,21.95,76.66,-114.67,out of range
,2025-10-22T04:17:13.738348,40.16,28.48,87.44,-51.16,CRC error
device_004,2025-10-22T04:31:13.738348,17.68,36.4,54.8,-92.24,out of range
device_008,2025-10-22T04:43:13.738348,38.1,80.08,45.92,-60.01,CRC error
device_010,2025-10-22T04:58:13.738348,24.24,96.7,56.4,-48.4,sensor glitch
device_002,2025-13-40,,43.49,75.54,-68.25,CRC error
,2025-10-22T05:20:13.738348,16.68,90.12,57.15,-35.21,manual override
unknown_device,invalid,23.39,81.05,96.9,-73.92,
device_005,2025-10-22T05:34:13.738348,22.05,102.95,101.83,-64.32,out of range
device_006,2025-10-22T05:35:13.738348,33.19,unknown,71.06,-95.94,sensor glitch
device_001,2025-10-22T05:39:13.738348,18.33,32.02,45.63,-74.57,sensor glitch
device_008,2025-10-22T05:42:13.738348,40.06,88.42,96.22,-109.68,
,2025-10-22T05:52:13.738348,31.05,,31.25,-87.38,
,2025-10-22T06:07:13.738348,22.31,31.91,45.0,unknown,CRC error
device_002,2025-10-22T06:16:13.738348,26.33,67.87,45.38,-89.6,out of range
device_005,2025-10-22T06:22:13.738348,25.27,15.21,23.25,-19.92,out of range
device_008,2025-10-22T06:33:13.738348,24.36,72.05,22.99,-38.71,sensor glitch
device_002,2025-10-22T06:46:13.738348,32.55,74.69,95.8,-37.21,sensor glitch
device_006,2025-10-22T06:58:13.738348,44.9,74.49,54.57,-35.13,CRC error
,2025-10-22T07:01:13.738348,22.08,70.98,74.59,-45.19,out of range
,2025-10-22T07:09:13.738348,16.51,54.48,38.86,-94.48,sensor glitch
device_004,2025-10-22T07:24:13.738348,19.05,45.54,17.46,-94.16,out of range
unknown_device,2025-10-22T07:30:13.738348,27.34,28.6,64.44,-46.6,out of range
device_006,2025-10-22T07:34:13.738348,36.96,90.7,29.16,-70.82,sensor glitch
device_010,2025-10-22T07:38:13.738348,34.38,80.38,62.44,-52.64,out of range
device_002,2025-10-22T07:43:13.738348,23.61,84.77,57.33,-52.5,sensor glitch
device_007,2025-10-22T07:50:13.738348,33.97,20.72,28.99,-65.78,CRC error
,2025-10-22T07:55:13.738348,19.29,51.55,24.58,-55.76,manual override
device_003,2025-10-22T08:05:13.738348,33.83,71.26,86.19,-76.68,CRC error
device_009,2025-10-22T08:09:13.738348,27.33,,77.63,-74.94,
device_007,2025-10-22T08:21:13.738348,34.6,28.69,24.45,-100.29,sensor glitch
device_001,2025-10-22T08:23:13.738348,38.67,15.37,31.67,-47.97,manual override
device_003,2025-10-22T08:35:13.738348,13.15,59.45,44.19,-67.35,out of range
unknown_device,2025-10-22T08:49:13.738348,33.61,48.91,37.73,-75.43,
device_007,2025-10-22T08:54:13.738348,34.84,23.03,67.31,-78.91,
device_002,2025-10-22T09:07:13.738348,30.62,25.51,21.04,-74.48,manual override
device_004,,23.27,error,38.51,-117.43,CRC error
device_002,2025-10-22T09:22:13.738348,28.0,23.34,87.19,-46.21,CRC error
device_005,2025-10-22T09:26:13.738348,20.65,56.49,90.85,-48.34,sensor glitch
,2025-10-22T09:41:13.738348,47.67,26.32,96.58,-67.24,CRC error
unknown_device,2025-10-22T09:55:13.738348,17.7,45.58,39.85,-78.78,
device_009,2025-10-22T09:57:13.738348,24.6,93.81,26.24,-35.7,CRC error
device_009,2025-10-22T10:02:13.738348,23.57,0.55,55.5,-97.02,out of range
device_005,2025-10-22T10:14:13.738348,42.04,27.75,42.09,-107.51,out of range
device_004,2025-10-22T10:20:13.738348,18.6,21.81,100.45,-70.54,
,2025-10-22T10:33:13.738348,39.36,error,28.78,-121.28,out of range
,2025-10-22T10:44:13.738348,15.84,40.28,51.98,-83.85,out of range
device_007,2025-10-22T10:50:13.738348,15.23,39.6,10.83,-82.95,manual override
device_003,2025-10-22T10:55:13.738348,34.84,90.84,36.28,-103.32,out of range
device_004,2025-10-22T11:09:13.738348,20.29,34.25,71.49,-39.88,CRC error
unknown_device,2025-10-22T11:18:13.738348,34.84,error,93.2,-77.2,manual override
device_005,2025-10-22T11:24:13.738348,21.85,94.56,37.81,-107.92,out of range
device_008,2025-10-22T11:37:13.738348,23.5,21.19,93.69,-41.96,CRC error
device_010,2025-10-22T11:38:13.738348,38.34,83.31,13.99,-113.96,out of range
device_003,2025-10-22T11:41:13.738348,43.04,68.02,94.34,-72.2,
,2025-10-22T11:46:13.738348,41.67,16.37,80.15,-104.8,sensor glitch
device_007,2025-10-22T11:49:13.738348,33.31,93.93,28.4,N/A,CRC error
device_001,2025-10-22T11:57:13.738348,33.58,22.89,50.01,-73.4,out of range
device_003,2025-10-22T12:05:13.738348,15.82,85.4,27.85,-72.95,
device_006,2025-10-22T12:18:13.738348,41.92,16.07,70.82,-80.12,sensor glitch
device_009,invalid,40.38,11.71,41.5,-62.43,out of range
device_009,2025-10-22T12:31:13.738348,31.43,24.6,85.3,-78.56,
,2025-10-22T12:32:13.738348,32.22,,85.96,-77.82,
device_003,2025-10-22T12:46:13.738348,34.81,41.41,71.72,-68.83,sensor glitch
device_006,2025-10-22T12:51:13.738348,22.77,56.07,80.47,-51.65,out of range
device_003,2025-10-22T12:55:13.738348,19.07,39.42,41.13,,manual override
device_001,2025-10-22T12:57:13.738348,22.28,32.32,46.86,-42.22,manual override
device_008,2025-10-22T13:10:13.738348,24.11,89.43,16.36,-33.51,CRC error
device_005,2025-10-22T13:11:13.738348,19.22,81.97,63.77,-63.38,manual override
device_006,2025-10-22T13:12:13.738348,23.93,66.59,81.99,-40.21,manual override
,2025-10-22T13:25:13.738348,40.56,21.96,64.02,-61.65,CRC error
,2025-10-22T13:36:13.738348,24.13,28.75,21.21,-84.06,CRC error
device_007,2025-10-22T13:43:13.738348,27.88,85.26,86.06,-94.36,
device_007,invalid,32.35,14.63,62.66,-33.13,manual override
device_003,2025-10-22T13:56:13.738348,27.33,61.96,28.96,-82.92,sensor glitch
device_008,2025-10-22T14:03:13.738348,N/A,57.63,71.43,-35.19,manual override
device_008,2025-10-22T14:08:13.738348,36.86,,45.47,-99.89,out of range
device_007,invalid,36.92,50.16,85.78,-54.65,CRC error
device_006,2025-10-22T14:32:13.738348,33.53,7.63,42.13,-116.35,
unknown_device,2025-10-22T14:34:13.738348,32.46,90.69,64.22,-83.54,
device_009,,32.74,61.21,95.77,-106.12,manual override
,2025-10-22T14:39:13.738348,31.5,,85.4,-49.71,
device_004,2025-10-22T14:47:13.738348,11.44,42.28,57.47,-56.32,out of range
,2025-10-22T14:53:13.738348,28.13,77.89,21.74,-57.08,CRC error
device_002,2025-10-22T14:58:13.738348,38.28,88.14,10.08,-115.7,manual override
device_007,2025-10-22T14:59:13.738348,25.78,71.47,41.31,-122.36,
device_002,2025-10-22T15:08:13.738348,43.59,57.08,40.06,-84.32,manual override
device_007,2025-10-22T15:15:13.738348,22.61,46.5,40.77,-121.16,sensor glitch
device_007,2025-10-22T15:27:13.738348,41.33,11.34,43.18,-105.63,manual override
device_008,2025-10-22T15:34:13.738348,20.3,30.04,54.63,-110.28,manual override
,,24.25,26.02,78.11,,sensor glitch
device_001,2025-10-22T15:48:13.738348,42.31,39.9,54.19,-43.93,manual override
device_008,2025-10-22T16:01:13.738348,29.43,73.45,44.63,-61.58,sensor glitch
device_002,2025-10-22T16:07:13.738348,30.86,95.48,38.93,-50.41,manual override
unknown_device,2025-10-22T16:18:13.738348,38.05,,61.95,-62.02,out of range
,2025-10-22T16:23:13.738348,17.55,80.85,26.67,-69.78,
device_006,2025-10-22T16:28:13.738348,15.95,19.81,7.31,-82.41,manual override
device_005,2025-10-22T16:36:13.738348,20.12,57.85,42.58,-36.95,manual override
device_005,,24.57,69.91,89.89,-23.36,manual override
,2025-10-22T16:55:13.738348,42.39,90.94,66.15,N/A,CRC error
device_003,2025-10-22T17:09:13.738348,34.52,8.26,50.92,-52.42,sensor glitch
device_002,2025-10-22T17:16:13.738348,31.22,36.93,75.02,-72.18,
device_009,2025-10-22T17:24:13.738348,21.76,65.43,10.39,-65.72,out of range
,2025-10-22T17:36:13.738348,15.64,45.77,52.51,-109.61,CRC error
device_009,2025-10-22T17:40:13.738348,31.35,error,16.0,-95.88,out of range
device_003,2025-10-22T17:54:13.738348,29.64,53.95,29.71,-56.78,out of range
device_009,2025-10-22T18:00:13.738348,41.22,10.53,51.04,-105.09,CRC error
,2025-10-22T18:10:13.738348,28.98,27.02,unknown,-48.85,CRC error
unknown_device,2025-10-22T18:23:13.738348,34.32,96.31,9.77,-96.97,manual override
device_010,,,107.02,55.17,-103.28,
device_004,2025-10-22T18:31:13.738348,47.14,42.78,29.54,-58.67,manual override
unknown_device,2025-10-22T18:33:13.738348,24.1,45.3,89.98,-90.06,out of range
device_009,invalid,31.77,62.69,48.39,-92.64,CRC error
device_004,2025-10-22T18:50:13.738348,32.68,66.99,65.67,-67.37,CRC error
device_004,2025-10-22T19:04:13.738348,31.63,5.33,45.3,-79.09,CRC error
device_003,2025-10-22T19:08:13.738348,23.98,68.9,53.35,-58.61,
device_008,2025-10-22T19:09:13.738348,38.9,23.91,61.45,-79.59,out of range
device_009,2025-10-22T19:21:13.738348,error,58.63,72.66,-100.54,out of range
device_001,2025-10-22T19:27:13.738348,34.54,44.23,20.66,-93.35,CRC error
device_001,2025-10-22T19:38:13.738348,unknown,94.92,64.29,-52.67,sensor glitch
unknown_device,2025-10-22T19:41:13.738348,33.89,96.41,79.19,-30.59,sensor glitch
device_007,2025-10-22T19:53:13.738348,36.87,70.71,76.66,-86.1,sensor glitch
device_001,2025-10-22T20:07:13.738348,29.15,60.25,69.47,-65.4,sensor glitch
device_006,,42.48,88.05,unknown,,sensor glitch
device_005,2025-10-22T20:25:13.738348,32.16,91.99,28.32,-45.14,
device_005,2025-10-22T20:34:13.738348,39.71,84.44,15.6,-115.72,out of range
device_002,2025-10-22T20:44:13.738348,26.42,27.62,78.88,-94.11,out of range
device_007,2025-10-22T20:55:13.738348,23.14,61.96,42.78,-34.81,
device_010,2025-10-22T20:57:13.738348,28.84,41.02,96.57,-52.39,
device_010,2025-10-22T21:06:13.738348,11.41,42.86,103.21,-60.63,CRC error
device_006,2025-10-22T21:21:13.738348,13.36,13.05,31.7,-55.98,sensor glitch
device_002,2025-10-22T21:22:13.738348,35.75,48.34,101.58,-35.22,CRC error
device_006,2025-10-22T21:33:13.738348,37.96,87.09,89.25,-102.88,
device_008,2025-10-22T21:43:13.738348,22.93,76.41,55.86,-58.02,sensor glitch
,2025-10-22T21:58:13.738348,37.59,75.32,105.44,-76.69,out of range
device_001,2025-10-22T22:11:13.738348,13.02,2.32,76.79,-19.03,sensor glitch
device_001,2025-10-22T22:22:13.738348,N/A,,,-41.97,sensor glitch
device_007,2025-13-40,32.72,91.51,26.58,-103.45,manual override
,2025-10-22T22:37:13.738348,23.3,6.76,30.42,-21.41,out of range
device_003,2025-10-22T22:47:13.738348,26.86,69.46,25.05,-33.27,
device_001,2025-10-22T23:01:13.738348,21.63,43.61,15.99,-88.95,sensor glitch
,2025-10-22T23:07:13.738348,15.86,38.1,54.29,-36.18,
device_003,2025-10-22T23:17:13.738348,unknown,8.1,73.88,-108.46,manual override
device_001,2025-10-22T23:24:13.738348,36.72,26.64,22.29,-98.47,sensor glitch
device_006,2025-10-22T23:29:13.738348,35.28,42.94,77.06,-97.26,CRC error
device_007,2025-10-22T23:37:13.738348,15.13,15.1,22.43,-60.3,sensor glitch
device_010,2025-10-22T23:41:13.738348,33.13,97.12,74.26,-73.81,manual override
device_002,2025-10-22T23:56:13.738348,28.16,11.25,46.39,-86.85,CRC error
,2025-10-23T00:09:13.738348,33.92,58.39,45.73,-94.6,manual override
,2025-10-23T00:16:13.738348,23.09,56.82,82.86,-89.45,sensor glitch
device_008,2025-10-23T00:18:13.738348,20.9,64.75,18.46,-60.97,manual override
device_008,2025-10-23T00:23:13.738348,31.18,98.57,41.51,-63.7,CRC error
,2025-10-23T00:38:13.738348,37.51,error,91.42,-107.72,CRC error
device_001,2025-10-23T00:49:13.738348,24.73,54.75,56.45,-38.4,out of range
device_005,2025-10-23T01:04:13.738348,35.71,95.3,78.82,-47.89,sensor glitch
,2025-10-23T01:14:13.738348,36.37,5.66,23.34,-73.88,
device_006,2025-10-23T01:18:13.738348,38.42,16.14,96.91,-77.89,
device_007,2025-10-23T01:32:13.738348,26.64,-3.28,68.97,-110.86,CRC error
device_005,2025-10-23T01:40:13.738348,30.17,17.65,54.24,-82.28,out of range
device_005,2025-10-23T01:47:13.738348,32.08,63.08,7.6,-111.54,sensor glitch
device_001,2025-10-23T01:48:13.738348,30.85,7.73,74.25,-84.9,
device_003,2025-10-23T01:57:13.738348,13.31,23.97,28.28,-50.25,CRC error
device_003,2025-10-23T02:02:13.738348,16.6,41.16,90.28,-85.16,manual override
device_001,2025-10-23T02:17:13.738348,31.81,15.83,,-87.42,out of range
device_003,2025-10-23T02:19:13.738348,31.57,13.73,83.25,-50.64,manual override
,2025-10-23T02:29:13.738348,18.92,95.59,54.27,-52.77,manual override
,2025-10-23T02:36:13.738348,44.59,51.98,58.11,-63.19,sensor glitch
device_007,2025-10-23T02:40:13.738348,18.88,65.23,37.52,-96.38,CRC error
device_009,2025-10-23T02:51:13.738348,39.37,37.58,86.15,-23.86,manual override
device_004,2025-10-23T03:00:13.738348,20.06,19.53,24.39,-31.34,out of range
device_007,2025-10-23T03:01:13.738348,31.03,,63.25,-46.19,out of range
,2025-10-23T03:08:13.738348,37.74,7.7,99.86,-41.99,
,2025-10-23T03:17:13.738348,25.81,29.76,98.22,-92.25,
device_007,2025-10-23T03:24:13.738348,20.37,9.65,55.78,-88.83,sensor glitch
device_009,2025-10-23T03:28:13.738348,36.23,39.09,20.64,-65.54,manual override
device_006,2025-10-23T03:33:13.738348,46.25,0.16,46.49,-83.32,CRC error
device_001,2025-10-23T03:38:13.738348,38.55,86.52,89.83,-79.67,sensor glitch
device_006,2025-10-23T03:39:13.738348,32.9,unknown,57.24,-29.0,sensor glitch
device_008,2025-10-23T03:44:13.738348,41.23,34.24,33.44,-62.06,out of range
device_008,2025-10-23T03:49:13.738348,,54.89,94.44,-115.33,sensor glitch
device_005,2025-10-23T03:53:13.738348,16.85,71.49,89.02,-33.83,sensor glitch
device_006,2025-10-23T03:59:13.738348,42.12,80.25,88.04,-94.65,out of range
device_008,2025-10-23T04:06:13.738348,26.82,92.34,48.49,-91.91,CRC error
unknown_device,2025-10-23T04:20:13.738348,36.28,31.74,,-51.76,sensor glitch
device_007,2025-10-23T04:28:13.738348,33.61,error,37.5,error,manual override
device_005,2025-10-23T04:43:13.738348,25.59,29.8,5.02,-25.32,out of range
device_007,2025-10-23T04:54:13.738348,32.46,50.11,22.02,-118.89,
device_002,2025-10-23T05:03:13.738348,45.52,54.05,47.71,-72.18,CRC error
,2025-10-23T05:04:13.738348,17.79,34.95,60.85,-120.87,out of range
device_007,2025-10-23T05:06:13.738348,41.19,-4.12,35.34,-106.93,manual override
,2025-10-23T05:17:13.738348,37.98,6.07,98.85,-48.59,manual override
device_002,2025-10-23T05:23:13.738348,41.95,94.92,54.55,-72.97,CRC error
unknown_device,2025-10-23T05:33:13.738348,,6.57,75.51,-103.48,manual override
device_002,2025-10-23T05:41:13.738348,26.59,77.22,76.29,-74.66,CRC error
device_006,2025-10-23T05:49:13.738348,34.42,76.73,59.01,-90.37,out of range
device_001,2025-10-23T05:58:13.738348,28.61,40.66,33.7,-27.78,CRC error
device_004,2025-10-23T06:00:13.738348,40.52,39.32,19.02,-83.11,manual override
device_006,2025-10-23T06:11:13.738348,16.47,36.37,65.56,-41.66,
device_007,2025-10-23T06:24:13.738348,45.45,1.3,37.17,-29.39,out of range
device_003,2025-10-23T06:35:13.738348,34.3,error,43.83,-68.39,
device_010,2025-10-23T06:47:13.738348,18.71,37.36,error,-119.74,out of range
,2025-10-23T06:50:13.738348,39.97,11.03,53.06,-80.75,manual override
device_001,2025-10-23T06:51:13.738348,23.25,50.59,60.91,-60.39,manual override
,2025-10-23T07:03:13.738348,33.45,6.3,87.75,-73.66,CRC error
device_009,2025-10-23T07:11:13.738348,40.12,74.48,59.24,-94.1,
device_009,2025-10-23T07:26:13.738348,46.14,55.8,41.51,-82.19,sensor glitch
device_009,2025-10-23T07:34:13.738348,17.38,95.8,27.44,-47.37,CRC error
device_003,2025-10-23T07:44:13.738348,32.16,67.91,89.3,N/A,CRC error
device_005,2025-10-23T07:47:13.738348,21.92,42.97,35.3,-48.23,manual override
device_002,2025-10-23T07:56:13.738348,12.73,49.22,68.38,-108.26,CRC error
unknown_device,2025-10-23T08:00:13.738348,15.86,21.56,83.24,-51.34,out of range
,2025-10-23T08:15:13.738348,48.45,58.65,37.0,-34.86,out of range
,2025-10-23T08:27:13.738348,25.74,89.27,21.04,-109.66,
device_003,2025-10-23T08:32:13.738348,28.73,3.42,91.03,,CRC error
,2025-13-40,31.72,21.07,34.7,-77.75,CRC error
device_007,2025-10-23T08:53:13.738348,33.99,50.43,31.67,-73.43,manual override
device_003,2025-10-23T08:54:13.738348,31.54,75.36,21.45,-86.86,
,2025-10-23T08:58:13.738348,46.88,79.55,53.59,-106.13,manual override
device_003,2025-10-23T09:12:13.738348,36.72,90.85,20.36,-88.69,CRC error
device_007,2025-10-23T09:19:13.738348,27.15,28.25,32.44,-29.91,CRC error
device_004,2025-10-23T09:30:13.738348,22.84,62.61,13.94,-66.24,sensor glitch
,2025-10-23T09:43:13.738348,15.46,-0.15,error,-68.79,manual override
device_001,2025-10-23T09:56:13.738348,19.73,0.37,96.1,-70.28,sensor glitch
unknown_device,2025-10-23T10:05:13.738348,,73.67,85.39,-60.33,CRC error
unknown_device,2025-10-23T10:11:13.738348,20.09,39.96,31.08,-83.37,out of range
device_009,2025-10-23T10:16:13.738348,41.91,99.05,83.5,-78.54,manual override
device_006,2025-10-23T10:29:13.738348,11.07,,54.36,-48.23,manual override
device_006,2025-10-23T10:34:13.738348,44.4,61.1,30.63,-41.94,manual override
device_004,2025-10-23T10:36:13.738348,30.8,85.78,37.56,-50.03,CRC error
device_002,2025-10-23T10:46:13.738348,39.37,55.57,25.57,,manual override
device_007,2025-10-23T10:49:13.738348,21.64,44.4,84.45,-51.76,
device_007,2025-10-23T10:50:13.738348,22.68,42.32,18.05,-32.93,
device_002,2025-10-23T10:51:13.738348,30.05,8.79,63.74,,out of range
device_004,2025-10-23T10:56:13.738348,29.56,73.69,57.99,-73.11,manual override
device_008,2025-10-23T10:59:13.738348,25.59,54.36,45.4,-115.06,
device_001,2025-10-23T11:14:13.738348,20.89,33.38,25.31,-89.79,sensor glitch
device_004,2025-10-23T11:21:13.738348,37.78,91.1,20.6,-27.11,manual override
device_008,2025-10-23T11:26:13.738348,45.81,3.81,54.89,-91.2,manual override
device_006,2025-10-23T11:35:13.738348,,4.39,69.13,-88.26,sensor glitch
,2025-10-23T11:41:13.738348,35.2,88.78,29.92,-111.32,out of range
device_006,2025-10-23T11:54:13.738348,30.51,1.57,7.66,-79.27,sensor glitch
device_007,2025-10-23T11:59:13.738348,37.1,38.38,14.06,-115.17,
device_001,,22.59,24.45,57.04,-21.22,sensor glitch
device_009,2025-10-23T12:15:13.738348,28.09,40.57,68.27,-66.06,out of range
device_005,2025-10-23T12:27:13.738348,error,57.41,55.42,-54.51,CRC error
device_006,2025-10-23T12:41:13.738348,44.09,69.13,95.73,-56.5,out of range
device_001,2025-10-23T12:45:13.738348,35.65,42.01,84.28,-48.46,manual override
,2025-10-23T12:59:13.738348,32.41,86.83,34.33,-69.27,manual override
device_004,2025-10-23T13:01:13.738348,40.33,48.27,19.74,-62.61,manual override
,2025-10-23T13:04:13.738348,43.09,58.14,45.48,-71.43,
device_006,2025-10-23T13:10:13.738348,27.86,54.37,75.26,unknown,out of range
,2025-10-23T13:18:13.738348,11.91,61.94,57.3,-70.73,out of range
device_009,2025-10-23T13:27:13.738348,40.52,14.34,77.78,-54.52,
device_002,2025-10-23T13:37:13.738348,unknown,61.47,57.61,-72.11,manual override
unknown_device,2025-10-23T13:38:13.738348,26.3,33.89,31.04,-68.74,CRC error
device_010,2025-10-23T13:48:13.738348,39.04,24.89,21.42,-54.43,sensor glitch
,2025-10-23T14:02:13.738348,34.37,41.9,61.08,,CRC error
device_004,2025-10-23T14:11:13.738348,N/A,27.53,36.3,-67.94,
unknown_device,2025-10-23T14:16:13.738348,42.69,92.86,101.64,-101.86,manual override
device_006,2025-10-23T14:25:13.738348,22.38,7.11,18.95,-62.94,
device_010,2025-10-23T14:40:13.738348,45.66,11.61,73.89,-81.13,out of range
device_006,2025-10-23T14:50:13.738348,27.69,84.77,37.65,-96.32,
,2025-10-23T14:54:13.738348,36.85,43.14,11.78,-88.6,manual override
,2025-10-23T15:02:13.738348,37.69,89.42,36.61,-45.56,
device_006,2025-10-23T15:09:13.738348,35.33,98.49,56.62,-110.7,CRC error
device_003,2025-10-23T15:24:13.738348,17.04,22.31,32.63,-81.07,
unknown_device,2025-10-23T15:32:13.738348,16.66,7.65,58.31,-119.82,CRC error
device_002,2025-10-23T15:44:13.738348,23.67,3.02,43.68,-47.47,sensor glitch
device_007,2025-10-23T15:49:13.738348,43.96,24.7,73.56,-35.42,
device_007,2025-10-23T15:59:13.738348,18.01,54.21,88.75,-42.5,sensor glitch
device_006,2025-10-23T16:01:13.738348,15.34,65.13,45.45,-16.91,
device_001,2025-10-23T16:03:13.738348,unknown,42.05,72.11,-104.54,out of range
device_003,2025-10-23T16:17:13.738348,36.64,63.12,61.4,-93.96,manual override
device_007,2025-10-23T16:24:13.738348,23.43,10.33,55.26,-145.31,manual override
unknown_device,2025-10-23T16:28:13.738348,25.88,66.71,66.57,-104.28,
,2025-10-23T16:42:13.738348,21.09,18.1,85.31,-88.51,sensor glitch
device_002,invalid,21.76,26.55,18.08,-94.53,
device_003,2025-10-23T16:59:13.738348,44.82,27.59,55.64,-44.4,CRC error
,2025-10-23T17:03:13.738348,34.09,68.91,9.52,-44.62,
device_004,2025-10-23T17:05:13.738348,37.87,61.99,73.67,-58.94,sensor glitch
device_002,2025-10-23T17:08:13.738348,20.38,3.18,57.97,-112.8,out of range
device_006,2025-10-23T17:15:13.738348,29.47,71.9,63.71,-102.77,out of range
device_004,2025-10-23T17:19:13.738348,29.63,17.0,63.79,unknown,CRC error
device_008,2025-10-23T17:34:13.738348,34.27,75.5,68.1,-52.76,sensor glitch
device_009,2025-10-23T17:43:13.738348,N/A,49.63,40.86,-59.87,sensor glitch
device_008,2025-10-23T17:54:13.738348,25.02,73.94,30.42,-83.22,CRC error
device_006,2025-10-23T18:01:13.738348,33.53,36.72,75.0,-30.23,manual override
,2025-10-23T18:03:13.738348,17.32,91.63,17.47,-90.97,out of range
device_006,2025-10-23T18:08:13.738348,30.06,32.23,36.97,-105.78,manual override
device_008,2025-10-23T18:22:13.738348,45.2,,32.64,-102.69,sensor glitch
device_009,2025-10-23T18:31:13.738348,42.59,21.9,36.7,-103.67,CRC error
,2025-10-23T18:32:13.738348,,85.73,83.36,-100.53,CRC error
device_008,2025-10-23T18:39:13.738348,29.64,96.95,13.56,-69.98,out of range
device_009,invalid,16.56,80.56,12.57,error,CRC error
device_002,2025-10-23T18:57:13.738348,28.75,28.78,13.13,-51.9,sensor glitch
,2025-10-23T19:08:13.738348,45.08,105.57,38.6,-77.34,sensor glitch
device_010,2025-10-23T19:17:13.738348,15.57,47.74,64.27,-30.06,
device_008,2025-10-23T19:28:13.738348,35.43,73.48,65.95,,sensor glitch
device_004,2025-10-23T19:29:13.738348,17.29,79.96,65.3,-82.48,out of range
device_009,2025-10-23T19:38:13.738348,41.35,63.56,67.3,-63.78,sensor glitch
,2025-10-23T19:51:13.738348,34.2,42.51,17.11,-59.92,manual override
device_007,2025-10-23T19:58:13.738348,31.72,66.83,40.36,unknown,
device_002,,36.83,35.03,,-86.29,
device_005,2025-10-23T20:05:13.738348,44.35,96.26,31.48,-88.34,sensor glitch
device_003,2025-10-23T20:13:13.738348,29.84,12.62,39.88,-95.53,out of range
device_009,2025-10-23T20:21:13.738348,42.01,73.87,95.01,-75.29,manual override
unknown_device,2025-10-23T20:24:13.738348,20.54,44.59,17.76,-66.07,CRC error
device_007,2025-10-23T20:25:13.738348,22.47,3.82,48.3,-79.98,out of range
unknown_device,2025-10-23T20:31:13.738348,31.55,66.41,86.1,-89.99,out of range
,2025-10-23T20:40:13.738348,32.72,47.28,6.65,-31.91,out of range
device_001,2025-10-23T20:52:13.738348,26.23,45.52,46.76,-105.49,
,2025-10-23T21:05:13.738348,36.47,56.36,65.19,-105.24,
device_010,2025-10-23T21:14:13.738348,20.85,94.77,17.82,,out of range
device_005,2025-10-23T21:20:13.738348,18.87,6.86,99.09,-111.63,out of range
device_007,2025-10-23T21:32:13.738348,22.73,93.36,67.18,-66.62,
unknown_device,2025-10-23T21:38:13.738348,27.99,85.47,101.89,-68.0,manual override
device_009,2025-10-23T21:42:13.738348,27.02,69.95,78.62,-88.08,sensor glitch
device_001,2025-10-23T21:57:13.738348,17.39,51.23,22.32,-58.22,manual override
device_010,2025-10-23T22:07:13.738348,25.95,26.0,42.3,-68.78,
device_004,2025-10-23T22:16:13.738348,16.27,4.08,95.96,-70.17,CRC error
device_001,2025-10-23T22:25:13.738348,26.35,64.65,69.02,-77.38,CRC error
device_002,2025-10-23T22:29:13.738348,N/A,70.67,55.46,-54.46,out of range
device_009,2025-10-23T22:31:13.738348,38.41,35.18,50.73,-117.73,CRC error
device_006,2025-10-23T22:46:13.738348,29.1,29.86,27.01,-87.77,out of range
device_005,2025-10-23T22:54:13.738348,22.89,11.03,72.28,-40.88,sensor glitch
device_009,2025-10-23T23:02:13.738348,28.72,23.61,18.15,-80.68,
device_010,2025-10-23T23:06:13.738348,16.29,81.68,62.71,-36.89,CRC error
device_004,2025-10-23T23:14:13.738348,42.29,7.96,83.19,-73.24,CRC error
device_005,2025-10-23T23:27:13.738348,22.29,3.36,54.86,,out of range
device_006,2025-10-23T23:33:13.738348,35.54,53.92,86.12,-75.31,sensor glitch
device_001,2025-10-23T23:39:13.738348,29.94,65.42,79.64,-82.58,out of range
device_009,2025-10-23T23:48:13.738348,36.62,37.4,31.45,-53.6,out of range
,2025-10-23T23:59:13.738348,40.9,N/A,28.6,-62.04,manual override
device_007,2025-10-24T00:06:13.738348,34.5,64.6,61.71,-75.95,
device_002,2025-10-24T00:12:13.738348,18.89,68.91,66.98,-44.35,manual override
device_007,2025-10-24T00:13:13.738348,49.19,16.38,80.43,-84.4,
device_005,2025-10-24T00:17:13.738348,18.66,-3.8,,-106.13,CRC error
device_010,2025-10-24T00:32:13.738348,19.92,79.32,28.46,-78.96,sensor glitch
device_003,2025-10-24T00:37:13.738348,33.23,14.3,22.09,-78.85,CRC error
,2025-10-24T00:47:13.738348,19.37,40.84,84.66,-59.43,out of range
device_006,2025-10-24T01:01:13.738348,36.26,5.88,57.43,-122.53,manual override
device_006,2025-10-24T01:11:13.738348,30.23,38.19,71.38,-73.84,out of range
device_006,2025-10-24T01:22:13.738348,22.99,39.94,42.63,-97.49,out of range
device_006,2025-10-24T01:31:13.738348,error,38.45,25.0,-57.11,CRC error
unknown_device,2025-10-24T01:32:13.738348,26.78,82.42,76.04,-100.25,sensor glitch
device_004,2025-10-24T01:45:13.738348,41.11,93.41,12.2,-69.2,out of range
device_001,invalid,23.88,,49.14,-53.61,CRC error
